ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,HeightAboveSurface_km,SurfaceHeight_km
0.0,89.000,22.00,48.00,6140.800,6051.800,8.615,171.5,4.855e+01,1.478e-03,3.814,3.999,211.8,9.209e+06,0.000,46.346,171.5,4.855e+01,1.478e-03,0.0,1.380e-03,1.582e-03,1.498e-03,1.4,6.84,210.4,19.95,-0.0,-6.6,7.1,1.4,-66.2,13.5,-25.2,-3.0,-91.4,10.4,17.9,8.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.0506e+22,1.916e+02,1.365e+00,43.406,1.0000,1.9746e+22,97.61,96.29,44.00,2.7452e+18,0.01,0.01,28.00,7.5724e+20,2.38,3.69,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,5.4904e+17,0.00,0.00,16.00,89.451,-0.451
0.0,90.000,22.00,48.00,6141.800,6051.800,8.612,169.4,3.735e+01,1.151e-03,3.814,3.999,210.6,9.209e+06,0.000,47.346,169.4,3.735e+01,1.151e-03,0.0,1.074e-03,1.234e-03,1.165e-03,1.2,6.96,209.3,19.95,0.0,-6.7,7.2,1.2,-62.4,14.3,-33.3,4.0,-95.8,18.3,18.0,9.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.5971e+22,1.916e+02,1.367e+00,43.402,1.0000,1.5374e+22,97.59,96.26,44.00,2.4470e+18,0.01,0.02,28.00,5.9390e+20,2.40,3.72,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.8941e+17,0.00,0.00,16.00,90.451,-0.451
0.0,91.000,22.00,48.00,6142.800,6051.800,8.609,168.3,2.861e+01,8.870e-04,3.748,3.839,210.0,9.209e+06,0.000,47.533,168.3,2.861e+01,8.870e-04,0.0,8.264e-04,9.520e-04,9.428e-04,6.3,7.08,203.7,19.95,-0.0,-6.8,7.3,6.3,-58.6,15.1,-26.8,13.9,-85.5,29.0,18.1,9.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.2311e+22,1.916e+02,1.367e+00,43.392,1.0000,1.1843e+22,97.55,96.20,44.00,2.3348e+18,0.01,0.02,28.00,4.6491e+20,2.44,3.78,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.6695e+17,0.00,0.00,16.00,91.451,-0.451
0.0,92.000,22.00,48.00,6143.800,6051.800,8.606,167.2,2.191e+01,6.836e-04,3.748,3.839,209.4,9.209e+06,0.000,48.533,167.2,2.191e+01,6.836e-04,0.0,6.361e-04,7.346e-04,6.752e-04,-1.2,7.20,210.7,19.95,-0.0,-6.9,7.5,-1.2,-54.9,15.9,-27.5,15.2,-82.4,31.2,18.2,9.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,9.4897e+21,1.917e+02,1.368e+00,43.381,1.0000,9.1230e+21,97.51,96.14,44.00,2.2276e+18,0.02,0.02,28.00,3.6394e+20,2.48,3.84,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.4553e+17,0.00,0.00,16.00,92.451,-0.451
0.0,93.000,22.00,48.00,6144.800,6051.800,8.604,167.2,1.675e+01,5.226e-04,3.728,3.723,209.4,9.209e+06,0.000,49.278,167.2,1.675e+01,5.226e-04,0.0,4.857e-04,5.623e-04,5.291e-04,1.3,7.32,208.1,19.95,-0.0,-7.1,7.6,1.3,-51.1,16.8,-32.8,12.9,-83.9,29.7,18.3,9.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,7.2570e+21,1.917e+02,1.368e+00,43.365,1.0000,6.9697e+21,97.45,96.04,44.00,2.1138e+18,0.02,0.03,28.00,2.8480e+20,2.53,3.92,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.2276e+17,0.00,0.01,16.00,93.451,-0.451
0.0,94.000,22.00,48.00,6145.800,6051.800,8.601,167.2,1.281e+01,3.995e-04,3.728,3.723,209.5,9.209e+06,0.000,50.278,167.2,1.281e+01,3.995e-04,0.0,3.709e-04,4.303e-04,3.927e-04,-1.7,7.44,211.3,19.95,0.0,-7.2,7.7,-1.7,-47.3,17.6,-17.5,11.6,-64.9,29.2,18.4,9.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.5499e+21,1.918e+02,1.368e+00,43.350,1.0000,5.3246e+21,97.38,95.94,44.00,2.0057e+18,0.02,0.04,28.00,2.2288e+20,2.59,4.02,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.0115e+17,0.00,0.01,16.00,94.451,-0.451
0.0,95.000,22.00,48.00,6146.800,6051.800,8.598,168.2,9.812e+00,3.040e-04,3.749,3.663,210.1,9.209e+06,0.000,51.555,168.2,9.812e+00,3.040e-04,0.0,2.819e-04,3.279e-04,3.043e-04,0.1,7.56,210.0,19.95,0.0,-7.3,7.8,0.1,-43.6,18.4,-17.8,10.0,-61.4,28.5,18.5,9.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.2252e+21,1.919e+02,1.367e+00,43.335,1.0000,4.0499e+21,97.32,95.85,44.00,1.7577e+18,0.03,0.04,28.00,1.7319e+20,2.65,4.10,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,3.5155e+17,0.00,0.01,16.00,95.451,-0.451
0.0,96.000,22.00,48.00,6147.800,6051.800,8.595,169.2,7.515e+00,2.314e-04,3.749,3.663,210.7,9.209e+06,0.000,52.555,169.2,7.515e+00,2.314e-04,0.0,2.143e-04,2.499e-04,2.344e-04,1.3,7.69,209.3,19.95,0.0,-7.4,8.0,1.3,-39.8,19.3,-8.9,5.5,-48.8,24.8,18.6,9.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.2168e+21,1.919e+02,1.367e+00,43.320,1.0000,3.0804e+21,97.26,95.76,44.00,1.5404e+18,0.03,0.05,28.00,1.3458e+20,2.70,4.18,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,3.0807e+17,0.00,0.01,16.00,96.451,-0.451
0.0,97.000,22.00,48.00,6148.800,6051.800,8.592,170.6,5.783e+00,1.765e-04,3.817,3.696,211.5,9.209e+06,0.000,54.506,170.6,5.783e+00,1.765e-04,0.0,1.633e-04,1.909e-04,1.770e-04,0.3,7.81,211.2,19.95,0.0,-7.5,8.1,0.3,-36.0,20.1,0.0,-0.3,-36.0,19.8,18.7,9.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.4551e+21,1.920e+02,1.366e+00,43.306,1.0000,2.3488e+21,97.20,95.67,44.00,1.3117e+18,0.03,0.05,28.00,1.0475e+20,2.76,4.27,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,2.6235e+17,0.00,0.01,16.00,97.451,-0.451
0.0,98.000,22.00,48.00,6149.800,6051.800,8.590,172.0,4.450e+00,1.347e-04,3.817,3.696,212.4,9.209e+06,0.000,55.506,172.0,4.450e+00,1.347e-04,0.0,1.244e-04,1.458e-04,1.255e-04,-6.9,7.93,220.0,19.95,0.0,-7.6,8.2,-6.9,-32.3,21.0,-2.3,0.2,-34.6,21.2,18.8,9.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8738e+21,1.921e+02,1.365e+00,43.291,1.0000,1.7909e+21,97.14,95.58,44.00,1.1170e+18,0.04,0.06,28.00,8.1529e+19,2.81,4.35,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,2.2341e+17,0.00,0.01,16.00,98.451,-0.451
0.0,99.000,22.00,48.00,6150.800,6051.800,8.587,173.6,3.464e+00,1.039e-04,3.992,3.851,213.3,9.209e+06,0.000,59.053,173.0,3.445e+00,1.037e-04,0.0,9.587e-05,1.126e-04,9.740e-05,-6.3,8.05,220.2,19.95,0.2,-7.6,8.5,-6.1,-28.5,21.9,-16.3,-3.5,-44.8,18.3,18.9,9.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4438e+21,1.921e+02,1.364e+00,43.292,1.0000,1.3801e+21,97.15,95.59,44.00,8.6721e+17,0.04,0.06,28.00,6.2657e+19,2.81,4.34,28.00,2.4732e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.4973e+09,0.00,0.00,14.00,1.8041e+17,0.00,0.01,16.00,99.451,-0.451
0.0,100.000,22.00,48.00,6151.800,6051.800,8.584,175.2,2.696e+00,8.014e-05,3.992,3.851,214.1,9.209e+06,0.000,60.053,173.9,2.667e+00,7.987e-05,0.0,7.386e-05,8.695e-05,7.811e-05,-2.5,8.17,216.9,19.95,0.3,-7.5,8.9,-2.2,-24.7,22.8,-1.7,2.0,-26.4,24.8,19.0,9.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1125e+21,1.920e+02,1.363e+00,43.294,1.0000,1.0635e+21,97.16,95.60,44.00,6.7325e+17,0.04,0.06,28.00,4.8154e+19,2.80,4.33,28.00,7.8208e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,4.7349e+09,0.00,0.00,14.00,1.4568e+17,0.00,0.01,16.00,100.451,-0.451
0.0,101.000,22.00,48.00,6152.800,6051.800,8.581,175.1,2.091e+00,6.216e-05,3.932,3.936,214.1,9.209e+06,0.000,60.152,172.3,2.045e+00,6.187e-05,0.0,5.722e-05,6.752e-05,6.174e-05,-0.7,8.29,214.8,19.95,0.5,-7.5,9.1,-0.2,-21.0,23.6,-10.2,-6.6,-31.1,17.0,19.1,9.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,8.6295e+20,1.921e+02,1.363e+00,43.290,1.0000,8.2510e+20,97.17,95.61,44.00,6.7823e+17,0.05,0.08,28.00,3.6997e+19,2.77,4.29,28.00,6.1217e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.0524e+10,0.00,0.00,14.00,1.7015e+17,0.01,0.02,16.00,101.451,-0.451
0.0,102.000,22.00,48.00,6153.800,6051.800,8.578,175.1,1.621e+00,4.821e-05,3.932,3.936,214.1,9.209e+06,0.000,61.152,170.6,1.568e+00,4.793e-05,0.0,4.433e-05,5.243e-05,4.848e-05,0.6,8.41,213.5,19.95,0.6,-7.5,9.4,1.1,-17.2,24.5,-10.5,-6.6,-27.7,18.0,19.2,9.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,6.6947e+20,1.921e+02,1.363e+00,43.287,1.0000,6.4016e+20,97.18,95.62,44.00,6.8326e+17,0.07,0.10,28.00,2.8425e+19,2.75,4.25,28.00,4.7916e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.3393e+10,0.00,0.00,14.00,1.9873e+17,0.01,0.03,16.00,102.451,-0.451
0.0,103.000,22.00,48.00,6154.800,6051.800,8.576,175.0,1.257e+00,3.739e-05,3.932,3.936,214.1,9.209e+06,0.000,62.152,168.9,1.203e+00,3.714e-05,0.0,3.434e-05,4.072e-05,3.768e-05,0.8,8.53,213.3,19.95,0.7,-7.5,9.6,1.5,-13.4,25.5,-8.0,-6.0,-21.5,19.5,19.3,9.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.1943e+20,1.921e+02,1.363e+00,43.283,1.0000,4.9667e+20,97.18,95.62,44.00,6.8832e+17,0.09,0.13,28.00,2.1839e+19,2.72,4.20,28.00,3.7506e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.1995e+10,0.00,0.00,14.00,2.3210e+17,0.02,0.04,16.00,103.451,-0.451
0.0,104.000,22.00,48.00,6155.800,6051.800,8.573,175.0,9.748e-01,2.900e-05,3.932,3.936,214.1,9.209e+06,0.000,63.152,167.2,9.224e-01,2.878e-05,0.0,2.660e-05,3.162e-05,2.991e-05,3.1,8.65,210.8,19.95,0.8,-7.5,9.9,4.0,-9.7,26.4,-16.6,-12.8,-26.2,13.6,19.4,9.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.0309e+20,1.921e+02,1.363e+00,43.280,1.0000,3.8534e+20,97.17,95.60,44.00,6.9342e+17,0.11,0.17,28.00,1.6779e+19,2.69,4.16,28.00,2.9357e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.1557e+11,0.00,0.00,14.00,2.7108e+17,0.02,0.07,16.00,104.451,-0.451
0.0,105.000,22.00,48.00,6156.800,6051.800,8.570,174.9,7.559e-01,2.250e-05,3.932,3.936,214.0,9.209e+06,0.000,64.152,165.5,7.074e-01,2.230e-05,0.0,2.061e-05,2.456e-05,2.287e-05,1.7,8.77,212.3,19.95,0.9,-7.6,10.1,2.6,-5.9,27.3,-21.5,-10.0,-27.4,17.3,19.5,9.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.1288e+20,1.921e+02,1.363e+00,43.276,1.0000,2.9897e+20,97.15,95.55,44.00,6.9856e+17,0.14,0.22,28.00,1.2891e+19,2.67,4.12,28.00,2.2979e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.5688e+11,0.00,0.00,14.00,3.1661e+17,0.04,0.10,16.00,105.451,-0.451
0.0,106.000,22.00,48.00,6157.800,6051.800,8.567,175.5,5.866e-01,1.739e-05,3.944,3.882,214.4,9.209e+06,0.000,65.341,164.0,5.353e-01,1.704e-05,0.0,1.591e-05,1.900e-05,1.777e-05,2.2,8.89,212.1,19.95,2.0,-6.6,11.5,4.3,-2.1,28.3,-10.6,-0.6,-12.7,27.7,19.6,9.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.4182e+20,1.923e+02,1.363e+00,43.243,1.0000,2.3084e+20,97.10,95.46,44.00,6.9179e+17,0.19,0.29,28.00,9.9698e+18,2.67,4.12,28.00,1.8035e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.1448e+11,0.00,0.00,14.00,3.2202e+17,0.05,0.13,16.00,106.451,-0.451
0.0,107.000,22.00,48.00,6158.800,6051.800,8.565,176.0,4.552e-01,1.344e-05,3.944,3.882,214.9,9.209e+06,0.000,66.341,162.5,4.051e-01,1.302e-05,0.0,1.228e-05,1.470e-05,1.248e-05,-7.1,9.01,222.9,19.95,3.2,-5.7,12.9,-4.1,1.6,29.2,-14.0,-7.7,-12.3,21.5,19.7,9.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8696e+20,1.924e+02,1.363e+00,43.209,1.0000,1.7823e+20,97.03,95.33,44.00,6.8508e+17,0.24,0.37,28.00,7.7105e+18,2.67,4.12,28.00,1.4155e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.8500e+11,0.00,0.00,14.00,3.2752e+17,0.06,0.18,16.00,107.451,-0.451
0.0,108.000,22.00,48.00,6159.800,6051.800,8.562,176.6,3.533e-01,1.039e-05,3.944,3.882,215.3,9.209e+06,0.000,67.341,161.0,3.066e-01,9.950e-06,0.0,9.482e-06,1.138e-05,1.003e-05,-3.5,9.12,219.1,19.95,4.4,-4.7,14.3,0.8,5.4,30.2,-11.2,-5.0,-5.8,25.2,19.8,9.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4459e+20,1.926e+02,1.362e+00,43.175,1.0000,1.3762e+20,96.94,95.18,44.00,6.7843e+17,0.30,0.47,28.00,5.9632e+18,2.67,4.12,28.00,1.1110e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,4.7132e+11,0.00,0.00,14.00,3.3311e+17,0.09,0.23,16.00,108.451,-0.451
0.0,109.000,22.00,48.00,6160.800,6051.800,8.559,177.2,2.741e-01,8.027e-06,3.944,3.882,215.7,9.209e+06,0.000,68.341,159.5,2.320e-01,7.604e-06,0.0,7.320e-06,8.804e-06,7.232e-06,-9.9,9.24,227.2,19.95,5.6,-3.7,15.8,-4.9,9.2,31.2,-8.6,-8.7,0.6,22.5,19.9,9.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1188e+20,1.927e+02,1.362e+00,43.142,1.0000,1.0626e+20,96.82,94.97,44.00,6.7185e+17,0.39,0.60,28.00,4.6119e+18,2.67,4.12,28.00,8.7196e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.7701e+11,0.00,0.00,14.00,3.3880e+17,0.11,0.30,16.00,109.451,-0.451
0.0,110.000,22.00,48.00,6161.800,6051.800,8.556,177.8,2.127e-01,6.204e-06,3.944,3.882,216.1,9.209e+06,0.000,69.341,158.0,1.756e-01,5.812e-06,0.0,5.651e-06,6.812e-06,5.731e-06,-7.6,9.36,224.8,19.95,6.7,-2.8,17.2,-1.4,12.9,32.2,-9.3,-12.5,3.6,19.7,20.0,10.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,8.6618e+19,1.929e+02,1.362e+00,43.108,1.0000,8.2041e+19,96.68,94.72,44.00,6.6533e+17,0.50,0.77,28.00,3.5668e+18,2.67,4.12,28.00,6.8437e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.0639e+11,0.00,0.00,14.00,3.4459e+17,0.15,0.40,16.00,110.451,-0.451
0.0,111.000,22.00,48.00,6162.800,6051.800,8.553,178.6,1.662e-01,4.819e-06,4.050,3.959,216.7,9.209e+06,0.000,72.206,157.7,1.316e-01,4.363e-06,0.0,4.384e-06,5.298e-06,4.474e-06,-7.2,9.48,224.9,19.95,10.5,0.5,21.4,2.6,13.4,33.3,-1.8,-5.1,11.6,28.2,20.1,10.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,6.7331e+19,1.931e+02,1.362e+00,43.054,1.0000,6.3638e+19,96.57,94.52,44.00,5.7748e+17,0.56,0.86,28.00,2.7966e+18,2.70,4.15,28.00,5.4597e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.6256e+12,0.00,0.00,14.00,3.1841e+17,0.18,0.47,16.00,111.451,-0.451
0.0,112.000,22.00,48.00,6163.800,6051.800,8.551,179.4,1.298e-01,3.744e-06,4.050,3.959,217.3,9.209e+06,0.000,73.206,157.4,9.868e-02,3.275e-06,0.0,3.401e-06,4.120e-06,3.265e-06,-12.8,9.60,232.7,19.95,14.3,3.9,25.8,-0.3,13.8,34.4,-12.9,-5.1,0.9,29.4,20.2,10.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.2352e+19,1.934e+02,1.361e+00,43.000,1.0000,4.9363e+19,96.44,94.29,44.00,5.0123e+17,0.62,0.96,28.00,2.1928e+18,2.73,4.19,28.00,4.3556e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.7411e+12,0.00,0.00,14.00,2.9422e+17,0.21,0.56,16.00,112.451,-0.451
0.0,113.000,22.00,48.00,6164.800,6051.800,8.548,180.1,1.014e-01,2.908e-06,4.050,3.959,217.9,9.209e+06,0.000,74.206,157.1,7.397e-02,2.458e-06,0.0,2.639e-06,3.204e-06,2.478e-06,-14.8,9.72,236.0,19.95,18.3,7.4,30.4,0.8,14.3,35.6,-10.2,-7.9,4.1,27.6,20.3,10.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.0717e+19,1.936e+02,1.361e+00,42.946,1.0000,3.8290e+19,96.30,94.04,44.00,4.3505e+17,0.70,1.07,28.00,1.7193e+18,2.75,4.22,28.00,3.4747e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,8.6095e+12,0.00,0.00,14.00,2.7187e+17,0.25,0.67,16.00,113.451,-0.451
0.0,114.000,22.00,48.00,6165.800,6051.800,8.545,180.9,7.923e-02,2.259e-06,4.050,3.959,218.5,9.209e+06,0.000,75.206,156.8,5.546e-02,1.845e-06,0.0,2.048e-06,2.492e-06,1.936e-06,-14.3,9.84,236.0,19.95,22.4,11.0,35.1,4.9,14.7,36.7,-12.0,-10.9,2.7,25.8,20.4,10.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.1678e+19,1.938e+02,1.361e+00,42.892,1.0000,2.9701e+19,96.15,93.76,44.00,3.7761e+17,0.78,1.19,28.00,1.3481e+18,2.78,4.26,28.00,2.7720e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.9813e+13,0.00,0.00,14.00,2.5121e+17,0.30,0.79,16.00,114.451,-0.451
0.0,115.000,22.00,48.00,6166.800,6051.800,8.542,181.7,6.189e-02,1.755e-06,4.050,3.959,219.1,9.209e+06,0.000,76.206,156.5,4.157e-02,1.385e-06,0.0,1.589e-06,1.938e-06,1.426e-06,-18.7,9.96,243.0,19.95,26.7,14.7,39.9,3.0,15.2,37.8,-16.9,-2.7,-1.7,35.0,20.5,10.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.4656e+19,1.941e+02,1.361e+00,42.838,1.0000,2.3039e+19,95.98,93.44,44.00,3.2775e+17,0.87,1.33,28.00,1.0570e+18,2.80,4.29,28.00,2.2114e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,4.5597e+13,0.00,0.00,14.00,2.3213e+17,0.35,0.94,16.00,115.451,-0.451
0.0,116.000,22.00,48.00,6167.800,6051.800,8.540,183.1,4.869e-02,1.368e-06,4.167,4.016,220.0,9.209e+06,0.000,79.424,157.0,3.119e-02,1.033e-06,0.0,1.237e-06,1.513e-06,1.109e-06,-18.9,10.07,244.3,19.95,32.4,19.7,46.4,7.3,15.6,38.9,-18.6,-7.8,-3.0,31.1,20.6,10.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.9248e+19,1.944e+02,1.360e+00,42.771,1.0000,1.7934e+19,95.83,93.17,44.00,2.7737e+17,0.94,1.44,28.00,8.3306e+17,2.83,4.33,28.00,1.8147e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.6329e+13,0.00,0.00,14.00,2.0346e+17,0.40,1.06,16.00,116.451,-0.451
0.0,117.000,22.00,48.00,6168.800,6051.800,8.537,184.5,3.830e-02,1.066e-06,4.167,4.016,221.0,9.209e+06,0.000,80.424,157.5,2.340e-02,7.711e-07,0.0,9.631e-07,1.180e-06,9.211e-07,-13.6,10.19,237.7,19.95,38.3,24.9,53.1,19.5,16.1,40.0,-26.1,-3.7,-10.0,36.3,20.7,10.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.5031e+19,1.947e+02,1.359e+00,42.703,1.0000,1.3961e+19,95.67,92.88,44.00,2.3473e+17,1.02,1.56,28.00,6.5656e+17,2.86,4.37,28.00,1.4891e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,6.9587e+13,0.00,0.00,14.00,1.7832e+17,0.44,1.19,16.00,117.451,-0.451
0.0,118.000,22.00,48.00,6169.800,6051.800,8.534,185.9,3.013e-02,8.312e-07,4.167,4.016,221.9,9.209e+06,0.000,81.424,158.0,1.756e-02,5.754e-07,0.0,7.499e-07,9.213e-07,7.234e-07,-13.0,10.31,237.9,19.95,44.5,30.3,60.1,25.7,16.5,41.1,-27.1,2.2,-10.6,43.4,20.8,10.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1740e+19,1.950e+02,1.359e+00,42.636,1.0000,1.0868e+19,95.50,92.57,44.00,1.9864e+17,1.11,1.69,28.00,5.1746e+17,2.89,4.41,28.00,1.2219e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,8.5966e+13,0.00,0.00,14.00,1.5630e+17,0.50,1.33,16.00,118.451,-0.451
0.0,119.000,22.00,48.00,6170.800,6051.800,8.531,187.3,2.370e-02,6.480e-07,4.167,4.016,222.9,9.209e+06,0.000,82.424,158.5,1.317e-02,4.293e-07,0.0,5.839e-07,7.191e-07,5.733e-07,-11.5,10.43,237.0,19.95,50.9,36.0,67.5,33.5,17.0,42.2,-25.8,2.9,-8.8,45.1,20.9,10.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,9.1729e+18,1.953e+02,1.358e+00,42.569,1.0000,8.4597e+18,95.31,92.23,44.00,1.6811e+17,1.21,1.83,28.00,4.0783e+17,2.92,4.45,28.00,1.0027e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.0620e+14,0.00,0.00,14.00,1.3699e+17,0.56,1.49,16.00,119.451,-0.451
